averageCqiDl:vector,servingRSRP:vector,servingRSRQ:vector,servingSINR:vector
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-94.766567867394,-116.98505536356,2.7334321326059
1.0,-93.3813303098,-115.59981780597,4.1186696901999
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
2.0,-94.785057590117,-117.00354508628,2.7149424098834
2.0,-94.785057590117,-117.00354508628,2.7149424098834
2.0,-94.785057590117,-117.00354508628,2.7149424098834
2.0,-94.785057590117,-117.00354508628,2.7149424098834
2.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-94.785057590117,-117.00354508628,2.7149424098834
1.0,-91.555578827078,-113.77406632325,5.9444211729223
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-94.858796881545,-117.07728437771,2.6412031184551
1.0,-89.947875938396,-112.16636343456,7.5521240616044
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
1.0,-94.877177061749,-117.09566455792,2.6228229382512
2.0,-96.629638797501,-118.84812629367,0.87036120249926
2.0,-94.895535487153,-117.11402298332,2.6044645128472
2.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-94.895535487153,-117.11402298332,2.6044645128472
1.0,-101.46358562433,-123.6820731205,-3.9635856243338
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-97.838734942452,-120.05722243862,-0.3387349424518
1.0,-93.028339238251,-115.24682673442,4.4716607617486
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
4.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
1.0,-97.857050010543,-120.07553750671,-0.35705001054322
3.0,-94.601148859231,-116.8196363554,2.8988511407691
3.0,-97.875343475772,-120.09383097194,-0.37534347577156
3.0,-97.875343475772,-120.09383097194,-0.37534347577156
3.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
1.0,-97.875343475772,-120.09383097194,-0.37534347577156
2.0,-97.893615388433,-120.1121028846,-0.39361538843346
2.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-97.893615388433,-120.1121028846,-0.39361538843346
1.0,-91.556349303918,-113.77483680009,5.9436506960817
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
2.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
1.0,-97.911865798652,-120.13035329482,-0.41186579865217
